model_id,timing_mode,forecast_origin,forecast_origin_date,checkpoint_id,target_id,target_quarter,forecast_value,forecast_variance,forecast_sd,density_source,realized_value,forecast_error,revision_target_flag,converged,n_iter,loglikelihood,llf_initial,llf_final,llf_last_improvement,llf_relative_last_improvement,llf_history_length,numerical_guard_event_count,numerical_guard_events,n_indicators,estimation_window,rolling_window_quarters,training_window_start,excluded_quarters,initialization_seed,initialization_jitter
ar,exact,2023:Q1:pre_advance:exact,2023-04-26,pre_advance,A,2023:Q1,2.49948989929296,,,not_available,1.0626,1.4368898992929602,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
bridge,exact,2023:Q1:pre_advance:exact,2023-04-26,pre_advance,A,2023:Q1,1.6263589072798013,,,not_available,1.0626,0.5637589072798013,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
indicator_revision_only_dfm_kalman_em,exact,2023:Q1:pre_advance:exact,2023-04-26,pre_advance,A,2023:Q1,3.1870892931469212,4.0992538497598385,2.024661416079202,model_implied_state_space,1.0626,2.1244892931469215,False,False,5,-3736.5859269940697,-5552.5665433636705,-3736.5859269940697,109.18361926380976,0.028383197368821615,6.0,0,{},14,expanding,40,1965:Q3,,,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,2023:Q1:pre_advance:exact,2023-04-26,pre_advance,A,2023:Q1,2.9619540464158836,5.006815304276869,2.237591406909865,model_implied_state_space,1.0626,1.8993540464158836,False,False,5,-3859.4093214343143,-5561.6939933901995,-3859.4093214343143,77.05452760360777,0.019569583508032774,6.0,0,{},14,expanding,40,1965:Q3,,,0.0
midas_umidas,exact,2023:Q1:pre_advance:exact,2023-04-26,pre_advance,A,2023:Q1,2.1021680147156285,,,not_available,1.0626,1.0395680147156285,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
monthly_mixed_frequency_kalman_em,exact,2023:Q1:pre_advance:exact,2023-04-26,pre_advance,A,2023:Q1,2.166322077346462,9.92377859012779,3.1502029442764146,model_implied_state_space,1.0626,1.1037220773464622,False,False,5,-6658.26005943219,-8302.954274077316,-6658.26005943219,118.75775419662114,0.017521015356116432,6.0,0,{},14,expanding,40,1965:Q3,,,0.0
no_revision,exact,2023:Q1:pre_advance:exact,2023-04-26,pre_advance,A,2023:Q1,2.3639512102489912,,,not_available,1.0626,1.3013512102489913,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
release_dfm,exact,2023:Q1:pre_advance:exact,2023-04-26,pre_advance,A,2023:Q1,2.2346596802087313,,,not_available,1.0626,1.1720596802087313,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
revision_dfm_kalman_em,exact,2023:Q1:pre_advance:exact,2023-04-26,pre_advance,A,2023:Q1,2.4916495350633694,5.532787336612815,2.3521877766481176,model_implied_state_space,1.0626,1.4290495350633694,False,False,5,-2123.7155200028324,-3431.473833455687,-2123.7155200028324,71.59758798520079,0.03259898951784196,6.0,0,{},14,expanding,40,1965:Q3,,,0.0
spf,exact,2023:Q1:pre_advance:exact,2023-04-26,pre_advance,A,2023:Q1,0.5493,,,not_available,1.0626,-0.5133,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
standard_dfm,exact,2023:Q1:pre_advance:exact,2023-04-26,pre_advance,A,2023:Q1,2.2346596802087313,,,not_available,1.0626,1.1720596802087313,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
ar,pseudo,2023:Q1:pre_advance:pseudo,2023-04-30,pre_advance,A,2023:Q1,2.49948989929296,,,not_available,1.0626,1.4368898992929602,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
bridge,pseudo,2023:Q1:pre_advance:pseudo,2023-04-30,pre_advance,A,2023:Q1,1.6396063365888245,,,not_available,1.0626,0.5770063365888245,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
indicator_revision_only_dfm_kalman_em,pseudo,2023:Q1:pre_advance:pseudo,2023-04-30,pre_advance,A,2023:Q1,3.189614417217795,4.099273324355224,2.024666225419692,model_implied_state_space,1.0626,2.1270144172177954,False,False,5,-3736.583037272921,-5552.5633871430355,-3736.583037272921,109.1812377242436,0.028382617160580777,6.0,0,{},14,expanding,40,1965:Q3,,,0.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,2023:Q1:pre_advance:pseudo,2023-04-30,pre_advance,A,2023:Q1,2.964549164910322,5.00681669162924,2.237591716920055,model_implied_state_space,1.0626,1.9019491649103222,False,False,5,-3859.405827701559,-5561.690836361378,-3859.405827701559,77.05220985939559,0.019569023751964943,6.0,0,{},14,expanding,40,1965:Q3,,,0.0
midas_umidas,pseudo,2023:Q1:pre_advance:pseudo,2023-04-30,pre_advance,A,2023:Q1,2.1437434901904098,,,not_available,1.0626,1.0811434901904098,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
monthly_mixed_frequency_kalman_em,pseudo,2023:Q1:pre_advance:pseudo,2023-04-30,pre_advance,A,2023:Q1,2.156902864344095,9.923547300890228,3.1501662338502436,model_implied_state_space,1.0626,1.094302864344095,False,False,5,-6659.570108249136,-8304.312968336428,-6659.570108249136,118.74620007073918,0.017515955100812837,6.0,0,{},14,expanding,40,1965:Q3,,,0.0
no_revision,pseudo,2023:Q1:pre_advance:pseudo,2023-04-30,pre_advance,A,2023:Q1,2.3639512102489912,,,not_available,1.0626,1.3013512102489913,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
release_dfm,pseudo,2023:Q1:pre_advance:pseudo,2023-04-30,pre_advance,A,2023:Q1,2.2401174078390245,,,not_available,1.0626,1.1775174078390245,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
revision_dfm_kalman_em,pseudo,2023:Q1:pre_advance:pseudo,2023-04-30,pre_advance,A,2023:Q1,2.493230089271249,5.532771999151009,2.3521845163913078,model_implied_state_space,1.0626,1.4306300892712491,False,False,5,-2123.7145259123613,-3431.4729158676278,-2123.7145259123613,71.5975691644121,0.03259899598281335,6.0,0,{},14,expanding,40,1965:Q3,,,0.0
spf,pseudo,2023:Q1:pre_advance:pseudo,2023-04-30,pre_advance,A,2023:Q1,0.5493,,,not_available,1.0626,-0.5133,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
standard_dfm,pseudo,2023:Q1:pre_advance:pseudo,2023-04-30,pre_advance,A,2023:Q1,2.2401174078390245,,,not_available,1.0626,1.1775174078390245,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
ar,exact,2023:Q1:pre_second:exact,2023-05-24,pre_second,S,2023:Q1,2.5803446686297553,,,not_available,1.2725,1.3078446686297553,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
bridge,exact,2023:Q1:pre_second:exact,2023-05-24,pre_second,S,2023:Q1,1.382136405713674,,,not_available,1.2725,0.10963640571367406,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
indicator_revision_only_dfm_kalman_em,exact,2023:Q1:pre_second:exact,2023-05-24,pre_second,S,2023:Q1,1.2604568871647421,0.6755020793976559,0.8218893352499812,model_implied_state_space,1.2725,-0.01204311283525783,False,False,5,-3734.6695103264738,-5552.167433970432,-3734.6695103264738,109.19105664226754,0.02839922403957367,6.0,0,{},14,expanding,40,1965:Q3,,,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,2023:Q1:pre_second:exact,2023-05-24,pre_second,S,2023:Q1,1.6071161907019402,1.401396225024721,1.1838058223478718,model_implied_state_space,1.2725,0.33461619070194026,False,False,5,-3857.1096702522423,-5561.3706024416815,-3857.1096702522423,76.84317114699888,0.01952835885059146,6.0,0,{},14,expanding,40,1965:Q3,,,0.0
midas_umidas,exact,2023:Q1:pre_second:exact,2023-05-24,pre_second,S,2023:Q1,2.8528520906636743,,,not_available,1.2725,1.5803520906636743,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
monthly_mixed_frequency_kalman_em,exact,2023:Q1:pre_second:exact,2023-05-24,pre_second,S,2023:Q1,1.4411213521667712,1.3938648826361517,1.1806205498110525,model_implied_state_space,1.2725,0.1686213521667712,False,False,5,-6672.063307605718,-8320.166253338773,-6672.063307605718,118.9328941693866,0.01751074214945868,6.0,0,{},14,expanding,40,1965:Q3,,,0.0
no_revision,exact,2023:Q1:pre_second:exact,2023-05-24,pre_second,S,2023:Q1,1.0626,,,not_available,1.2725,-0.20989999999999998,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
release_dfm,exact,2023:Q1:pre_second:exact,2023-05-24,pre_second,S,2023:Q1,1.1622657647996562,,,not_available,1.2725,-0.11023423520034381,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
revision_dfm_kalman_em,exact,2023:Q1:pre_second:exact,2023-05-24,pre_second,S,2023:Q1,1.535138969451654,1.4083682385901597,1.1867469142956133,model_implied_state_space,1.2725,0.262638969451654,False,False,5,-2130.1790685823694,-3449.4514135057207,-2130.1790685823694,71.8264096825933,0.03260382708587822,6.0,0,{},14,expanding,40,1965:Q3,,,0.0
spf,exact,2023:Q1:pre_second:exact,2023-05-24,pre_second,S,2023:Q1,0.5493,,,not_available,1.2725,-0.7232,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
standard_dfm,exact,2023:Q1:pre_second:exact,2023-05-24,pre_second,S,2023:Q1,1.994432314912935,,,not_available,1.2725,0.7219323149129351,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
ar,pseudo,2023:Q1:pre_second:pseudo,2023-05-31,pre_second,S,2023:Q1,2.5803446686297553,,,not_available,1.2725,1.3078446686297553,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
bridge,pseudo,2023:Q1:pre_second:pseudo,2023-05-31,pre_second,S,2023:Q1,1.248300417284067,,,not_available,1.2725,-0.02419958271593292,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
indicator_revision_only_dfm_kalman_em,pseudo,2023:Q1:pre_second:pseudo,2023-05-31,pre_second,S,2023:Q1,1.2612783306731277,0.6755831168291866,0.8219386332501877,model_implied_state_space,1.2725,-0.011221669326872297,False,False,5,-3734.751902500401,-5552.211428863668,-3734.751902500401,109.15567572228747,0.02838967478452233,6.0,0,{},14,expanding,40,1965:Q3,,,0.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,2023:Q1:pre_second:pseudo,2023-05-31,pre_second,S,2023:Q1,1.6081777989007562,1.4014131736567044,1.1838129808617173,model_implied_state_space,1.2725,0.3356777989007562,False,False,5,-3857.1822775768333,-5561.414732207355,-3857.1822775768333,76.79609889534959,0.01951626960761076,6.0,0,{},14,expanding,40,1965:Q3,,,0.0
midas_umidas,pseudo,2023:Q1:pre_second:pseudo,2023-05-31,pre_second,S,2023:Q1,2.8130267583176103,,,not_available,1.2725,1.5405267583176103,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
monthly_mixed_frequency_kalman_em,pseudo,2023:Q1:pre_second:pseudo,2023-05-31,pre_second,S,2023:Q1,1.4383771585470142,1.3939119277475829,1.1806404735344214,model_implied_state_space,1.2725,0.16587715854701424,False,False,5,-6674.4005285135,-8322.810894062517,-6674.4005285135,118.96103566957845,0.017508787918601408,6.0,0,{},14,expanding,40,1965:Q3,,,0.0
no_revision,pseudo,2023:Q1:pre_second:pseudo,2023-05-31,pre_second,S,2023:Q1,1.0626,,,not_available,1.2725,-0.20989999999999998,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
release_dfm,pseudo,2023:Q1:pre_second:pseudo,2023-05-31,pre_second,S,2023:Q1,1.163006401456031,,,not_available,1.2725,-0.1094935985439689,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
revision_dfm_kalman_em,pseudo,2023:Q1:pre_second:pseudo,2023-05-31,pre_second,S,2023:Q1,1.5340922261837056,1.4084031096248049,1.1867616060628203,model_implied_state_space,1.2725,0.2615922261837056,False,False,5,-2130.039609990909,-3449.4434143779004,-2130.039609990909,71.82368796634046,0.032604695912335425,6.0,0,{},14,expanding,40,1965:Q3,,,0.0
spf,pseudo,2023:Q1:pre_second:pseudo,2023-05-31,pre_second,S,2023:Q1,0.5493,,,not_available,1.2725,-0.7232,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
standard_dfm,pseudo,2023:Q1:pre_second:pseudo,2023-05-31,pre_second,S,2023:Q1,1.9423941148983723,,,not_available,1.2725,0.6698941148983724,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
ar,exact,2023:Q1:pre_third:exact,2023-06-28,pre_third,T,2023:Q1,2.640678980319079,,,not_available,2.0027,0.6379789803190792,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
bridge,exact,2023:Q1:pre_third:exact,2023-06-28,pre_third,T,2023:Q1,1.427554557879653,,,not_available,2.0027,-0.575145442120347,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
indicator_revision_only_dfm_kalman_em,exact,2023:Q1:pre_third:exact,2023-06-28,pre_third,T,2023:Q1,1.267590918820636,0.5129708491746365,0.716219832994477,model_implied_state_space,2.0027,-0.7351090811793639,False,False,5,-3733.7977891966884,-5553.006317570614,-3733.7977891966884,109.33758766928577,0.028442699580061594,6.0,0,{},14,expanding,40,1965:Q3,,,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,2023:Q1:pre_third:exact,2023-06-28,pre_third,T,2023:Q1,1.3825039661242025,0.846209439652991,0.919896428764125,model_implied_state_space,2.0027,-0.6201960338757975,False,False,5,-3856.690446123864,-5562.182437135922,-3856.690446123864,77.05827579982497,0.019584039857607823,6.0,0,{},14,expanding,40,1965:Q3,,,0.0
midas_umidas,exact,2023:Q1:pre_third:exact,2023-06-28,pre_third,T,2023:Q1,1.2625737787674116,,,not_available,2.0027,-0.7401262212325883,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
monthly_mixed_frequency_kalman_em,exact,2023:Q1:pre_third:exact,2023-06-28,pre_third,T,2023:Q1,1.4513898995346246,1.2910976011927087,1.1362647584047956,model_implied_state_space,2.0027,-0.5513101004653753,False,False,5,-6632.798263517407,-8312.439671527021,-6632.798263517407,107.418223601926,0.01593454590980331,6.0,0,{},14,expanding,40,1965:Q3,,,0.0
no_revision,exact,2023:Q1:pre_third:exact,2023-06-28,pre_third,T,2023:Q1,1.2725,,,not_available,2.0027,-0.7302,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
release_dfm,exact,2023:Q1:pre_third:exact,2023-06-28,pre_third,T,2023:Q1,1.3064709067711007,,,not_available,2.0027,-0.6962290932288993,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
revision_dfm_kalman_em,exact,2023:Q1:pre_third:exact,2023-06-28,pre_third,T,2023:Q1,1.3684883149805676,0.8734834183485134,0.9346033481367984,model_implied_state_space,2.0027,-0.6342116850194324,False,False,5,-2130.0349973335224,-3450.724056461533,-2130.0349973335224,71.98464354264433,0.03267544338098375,6.0,0,{},14,expanding,40,1965:Q3,,,0.0
spf,exact,2023:Q1:pre_third:exact,2023-06-28,pre_third,T,2023:Q1,0.5493,,,not_available,2.0027,-1.4533999999999998,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
standard_dfm,exact,2023:Q1:pre_third:exact,2023-06-28,pre_third,T,2023:Q1,1.8641400992808632,,,not_available,2.0027,-0.1385599007191367,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
ar,pseudo,2023:Q1:pre_third:pseudo,2023-06-30,pre_third,T,2023:Q1,2.640678980319079,,,not_available,2.0027,0.6379789803190792,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
bridge,pseudo,2023:Q1:pre_third:pseudo,2023-06-30,pre_third,T,2023:Q1,1.524588418027784,,,not_available,2.0027,-0.4781115819722159,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
indicator_revision_only_dfm_kalman_em,pseudo,2023:Q1:pre_third:pseudo,2023-06-30,pre_third,T,2023:Q1,1.2678948816634341,0.5129704907546502,0.7162195827779705,model_implied_state_space,2.0027,-0.7348051183365658,False,False,5,-3733.7590141522496,-5552.987162948101,-3733.7590141522496,109.34165772680444,0.028444015144212288,6.0,0,{},14,expanding,40,1965:Q3,,,0.0
joint_indicator_revision_dfm_full_kalman_em,pseudo,2023:Q1:pre_third:pseudo,2023-06-30,pre_third,T,2023:Q1,1.382946140180262,0.8462095557615379,0.9198964918736987,model_implied_state_space,2.0027,-0.6197538598197379,False,False,5,-3856.6525980238735,-5562.163251622038,-3856.6525980238735,77.06264822786534,0.019585317718042297,6.0,0,{},14,expanding,40,1965:Q3,,,0.0
midas_umidas,pseudo,2023:Q1:pre_third:pseudo,2023-06-30,pre_third,T,2023:Q1,1.2638732257020224,,,not_available,2.0027,-0.7388267742979775,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
monthly_mixed_frequency_kalman_em,pseudo,2023:Q1:pre_third:pseudo,2023-06-30,pre_third,T,2023:Q1,1.452389108996924,1.2910891438786205,1.1362610368566812,model_implied_state_space,2.0027,-0.5503108910030758,False,False,5,-6634.168629618118,-8313.780406769349,-6634.168629618118,107.40620864381526,0.015929553801067173,6.0,0,{},14,expanding,40,1965:Q3,,,0.0
no_revision,pseudo,2023:Q1:pre_third:pseudo,2023-06-30,pre_third,T,2023:Q1,1.2725,,,not_available,2.0027,-0.7302,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
release_dfm,pseudo,2023:Q1:pre_third:pseudo,2023-06-30,pre_third,T,2023:Q1,1.3061348505649242,,,not_available,2.0027,-0.6965651494350757,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
revision_dfm_kalman_em,pseudo,2023:Q1:pre_third:pseudo,2023-06-30,pre_third,T,2023:Q1,1.3691689526084663,0.8734853955195538,0.9346044058956462,model_implied_state_space,2.0027,-0.6335310473915337,False,False,5,-2130.029661169078,-3450.720743287875,-2130.029661169078,71.9843021261313,0.03267537261473328,6.0,0,{},14,expanding,40,1965:Q3,,,0.0
spf,pseudo,2023:Q1:pre_third:pseudo,2023-06-30,pre_third,T,2023:Q1,0.5493,,,not_available,2.0027,-1.4533999999999998,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
standard_dfm,pseudo,2023:Q1:pre_third:pseudo,2023-06-30,pre_third,T,2023:Q1,1.9032373398679863,,,not_available,2.0027,-0.09946266013201366,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
ar,exact,2023:Q2:pre_advance:exact,2023-07-26,pre_advance,A,2023:Q2,2.421500795288499,,,not_available,2.4137,0.007800795288499085,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
bridge,exact,2023:Q2:pre_advance:exact,2023-07-26,pre_advance,A,2023:Q2,1.2275334257182353,,,not_available,2.4137,-1.1861665742817646,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
indicator_revision_only_dfm_kalman_em,exact,2023:Q2:pre_advance:exact,2023-07-26,pre_advance,A,2023:Q2,2.805072675208069,4.028256770053136,2.007051760681108,model_implied_state_space,2.4137,0.39137267520806907,False,False,5,-3729.072281340203,-5594.202970853553,-3729.072281340203,96.65984842631542,0.025259110162020395,6.0,0,{},14,expanding,40,1965:Q3,,,0.0
joint_indicator_revision_dfm_full_kalman_em,exact,2023:Q2:pre_advance:exact,2023-07-26,pre_advance,A,2023:Q2,2.6148632020902896,4.898321213512186,2.213215130418231,model_implied_state_space,2.4137,0.2011632020902896,False,False,5,-3853.3160661189595,-5604.638565615599,-3853.3160661189595,87.0712216847769,0.022091516343550114,6.0,0,{},14,expanding,40,1965:Q3,,,0.0
midas_umidas,exact,2023:Q2:pre_advance:exact,2023-07-26,pre_advance,A,2023:Q2,4.460695135442568,,,not_available,2.4137,2.0469951354425677,False,True,0,,,,,,,0,{},14,expanding,40,1965:Q3,,,0.0
monthly_mixed_frequency_kalman_em,exact,2023:Q2:pre_advance:exact,2023-07-26,pre_advance,A,2023:Q2,2.561329969931196,7.858618273100788,2.8033227201128286,model_implied_state_space,2.4137,0.14762996993119604,False,False,5,-6603.544668734342,-8336.377463423803,-6603.544668734342,106.51286883144985,0.01587124953634115,6.0,0,{},14,expanding,40,1965:Q3,,,0.0
