subsample,timing_mode,checkpoint_id,revision_target_id,best_models,best_RMSE,best_MAE,best_bias,best_relative_RMSFE,best_DM_test,best_sign_accuracy,best_n_forecasts,n_models_compared,structured_family_win
pre_gfc,exact,pre_second,DELTA_TS,joint_indicator_revision_dfm_full_kalman_em,0.1943235806929983,0.15288299835045652,0.0019230566680898111,0.8760996543010242,,0.4166666666666667,12,10,True
pre_gfc,exact,pre_third,DELTA_MT,no_revision; indicator_revision_only_dfm_kalman_em,1.3369596830744996,1.1751916666666666,0.367125,0.8026776309806205,,0.0,12,10,False
pre_gfc,pseudo,pre_advance,DELTA_SA,joint_indicator_revision_dfm_full_kalman_em,0.5160805518814745,0.42020623593774026,-0.10241500696770767,0.8251380199870313,,0.9166666666666666,12,10,True
pre_gfc,pseudo,pre_second,DELTA_TS,joint_indicator_revision_dfm_full_kalman_em,0.19432577025482017,0.15288436940060252,0.001924427718235842,0.8761095258479995,,0.4166666666666667,12,10,True
pre_gfc,pseudo,pre_third,DELTA_MT,no_revision; indicator_revision_only_dfm_kalman_em,1.3369596830744996,1.1751916666666666,0.367125,0.8026776309806205,,0.0,12,10,False
gfc_and_recovery,exact,pre_advance,DELTA_SA,monthly_mixed_frequency_kalman_em,0.707893279529181,0.48931046729341315,0.1956876573016129,0.8762933343486105,,0.6785714285714286,28,10,False
gfc_and_recovery,exact,pre_second,DELTA_TS,monthly_mixed_frequency_kalman_em,0.5038903706035078,0.3426420338076583,0.084846104556404,0.8501533848251572,,0.5357142857142857,28,10,False
gfc_and_recovery,exact,pre_third,DELTA_MT,no_revision; indicator_revision_only_dfm_kalman_em,1.471978888508353,1.2314964285714287,0.20596071428571427,0.621896476520655,,0.0,28,10,False
gfc_and_recovery,pseudo,pre_advance,DELTA_SA,monthly_mixed_frequency_kalman_em,0.707232719044356,0.4878660216637381,0.1960304181199989,0.8754756337622012,,0.6785714285714286,28,10,False
gfc_and_recovery,pseudo,pre_second,DELTA_TS,monthly_mixed_frequency_kalman_em,0.5039167886705562,0.342666762850115,0.08481340824468345,0.8501979568400875,,0.5357142857142857,28,10,False
gfc_and_recovery,pseudo,pre_third,DELTA_MT,no_revision; indicator_revision_only_dfm_kalman_em,1.471978888508353,1.2314964285714287,0.20596071428571427,0.621896476520655,,0.0,28,10,False
post_gfc_pre_pandemic,exact,pre_advance,DELTA_SA,monthly_mixed_frequency_kalman_em,0.40572081660018633,0.29346162546484694,-0.01015473555420635,0.8379956567411592,,0.6842105263157895,19,10,False
post_gfc_pre_pandemic,exact,pre_second,DELTA_TS,standard_dfm,0.22357645883210442,0.1890628416990957,-0.05876251516938462,0.8545259857582362,,0.631578947368421,19,10,False
post_gfc_pre_pandemic,exact,pre_third,DELTA_MT,release_dfm,1.3305814140405183,1.0962491066144264,0.15736437086016122,0.8531532842481787,,0.55,20,10,True
post_gfc_pre_pandemic,pseudo,pre_advance,DELTA_SA,monthly_mixed_frequency_kalman_em,0.4049386696342013,0.29227554450579757,-0.010276583206161538,0.8363801720689131,,0.6842105263157895,19,10,False
post_gfc_pre_pandemic,pseudo,pre_second,DELTA_TS,standard_dfm,0.22357568340788989,0.18907570952794583,-0.05874040921696426,0.8545230220287596,,0.631578947368421,19,10,False
post_gfc_pre_pandemic,pseudo,pre_third,DELTA_MT,release_dfm,1.33005242865333,1.096031366866893,0.15738755181996555,0.8528141049874159,,0.55,20,10,True
post_pandemic,exact,pre_advance,DELTA_SA,revision_dfm_kalman_em,0.2033540285164298,0.1475446668296578,0.1055285545976721,0.8657527531256497,,0.75,16,10,True
post_pandemic,exact,pre_second,DELTA_TS,standard_dfm,0.22658580721875066,0.1689888425850505,-0.027600742737959285,0.9917368203939798,,0.625,16,10,False
post_pandemic,exact,pre_third,DELTA_MT,release_dfm,0.5703117344973598,0.4280093703188148,0.14600799003709494,0.16618687274759852,,0.625,16,10,True
post_pandemic,pseudo,pre_advance,DELTA_SA,revision_dfm_kalman_em,0.2034291669781164,0.14738298079700354,0.1054371792275553,0.8660726451412903,,0.75,16,10,True
post_pandemic,pseudo,pre_second,DELTA_TS,standard_dfm,0.22677069884494594,0.16925239002450293,-0.02737677909174309,0.9925460671677786,,0.625,16,10,False
post_pandemic,pseudo,pre_third,DELTA_MT,release_dfm,0.5691620106984283,0.4270391563663691,0.14710984024508023,0.16585184719734167,,0.625,16,10,True
